NOMBRE_ELECCION,AÑO_ELECCION,PAIS,REGION,DEPTO,MUNICIPIO,PARTIDO,NOMBRE_PARTIDO,SEXO,RAZA,ANALFABETOS,ALFABETOS,SEXO,RAZA,PRIMARIA,NIVEL MEDIO,UNIVERSITARIOS
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Yoloaiquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1231,5008,hombres,INDIGENAS,1541,1313,2154
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Carlos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1989,2523,hombres,INDIGENAS,970,1503,50
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,El Rosario,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,586,5922,hombres,INDIGENAS,1440,2773,1709
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Perquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1735,6380,hombres,INDIGENAS,2092,1495,2793
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Sensembra,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1211,3498,hombres,INDIGENAS,2901,197,400
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,Gualococti,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2169,2881,hombres,INDIGENAS,2024,704,153
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Fernando,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1526,3890,hombres,INDIGENAS,1374,2375,141
Elecciones Municipales,2005,EL SALVADOR,REGION 4,Morazán  ,San Isidro,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,967,2800,hombres,INDIGENAS,872,241,1687
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Miguel,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1013,5024,hombres,INDIGENAS,1469,1882,1673
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chinameca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2295,7762,hombres,INDIGENAS,2614,2545,2603
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,El Tránsito,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,351,5447,hombres,INDIGENAS,470,2026,2951
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Ciudad Barrios,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,381,3708,hombres,INDIGENAS,1872,1114,722
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chirilagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2498,4504,hombres,INDIGENAS,1223,613,2668
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Sesori,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,141,6942,hombres,INDIGENAS,2923,2135,1884
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Rafael Oriente,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2935,4564,hombres,INDIGENAS,2025,1274,1265
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Moncagua,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1521,8109,hombres,INDIGENAS,2573,2674,2862
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Lolotique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1054,2988,hombres,INDIGENAS,246,9,2733
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Jorge,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,717,5631,hombres,INDIGENAS,438,2346,2847
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Chapeltique,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,781,2630,hombres,INDIGENAS,1916,244,470
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Gerardo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1972,4542,hombres,INDIGENAS,1263,871,2408
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Carolina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,829,4186,hombres,INDIGENAS,436,2062,1688
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Quelepa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1216,4920,hombres,INDIGENAS,745,1646,2529
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Luis de La Reina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1172,4784,hombres,INDIGENAS,77,2123,2584
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Nuevo Edén de San Juan,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,700,5468,hombres,INDIGENAS,1457,2816,1195
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Nueva Guadalupe,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1076,1890,hombres,INDIGENAS,37,246,1607
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Uluazapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1142,4191,hombres,INDIGENAS,168,1291,2732
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,Comacarán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,969,3917,hombres,INDIGENAS,549,939,2429
Elecciones Municipales,2005,EL SALVADOR,REGION 4,San Miguel  ,San Antonio del Mosco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,435,6122,hombres,INDIGENAS,1722,2840,1560
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Salvador,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1850,7184,hombres,INDIGENAS,2965,2181,2038
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ciudad Delgado,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1331,2517,hombres,INDIGENAS,443,661,1413
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Mejicanos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1076,5007,hombres,INDIGENAS,2286,2261,460
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Soyapango,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,362,3610,hombres,INDIGENAS,2662,327,621
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Cuscatancingo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1064,3229,hombres,INDIGENAS,257,1050,1922
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Marcos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2939,7180,hombres,INDIGENAS,2759,2056,2365
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ilopango,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,470,4939,hombres,INDIGENAS,1437,1078,2424
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Nejapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2878,2248,hombres,INDIGENAS,1090,272,886
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Apopa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1367,2885,hombres,INDIGENAS,126,816,1943
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,San Martín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2467,4830,hombres,INDIGENAS,140,2889,1801
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Panchimalco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,958,3622,hombres,INDIGENAS,260,2670,692
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Aguilares,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2918,3070,hombres,INDIGENAS,1698,197,1175
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Tonacatepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2538,6777,hombres,INDIGENAS,1387,2671,2719
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Santo Tomás,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2114,7784,hombres,INDIGENAS,2174,2987,2623
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Santiago Texacuangos,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1681,4102,hombres,INDIGENAS,2141,1276,685
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,El Paisnal,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1179,5790,hombres,INDIGENAS,2351,1044,2395
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Guazapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1214,2365,hombres,INDIGENAS,476,347,1542
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Ayutuxtepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1013,4344,hombres,INDIGENAS,1451,90,2803
Elecciones Municipales,2005,EL SALVADOR,REGION 3,San Salvador  ,Rosario de Mora,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1943,1931,hombres,INDIGENAS,279,162,1490
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Santa Ana,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2849,3312,hombres,INDIGENAS,1294,1820,198
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Chalchuapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,774,2076,hombres,INDIGENAS,390,1126,560
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Metapán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1431,2396,hombres,INDIGENAS,1309,684,403
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Coatepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2173,6486,hombres,INDIGENAS,2497,2099,1890
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,El Congo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,428,6090,hombres,INDIGENAS,2248,2383,1459
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Texistepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1699,6466,hombres,INDIGENAS,1770,2250,2446
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Candelaria la Frontera,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1526,3981,hombres,INDIGENAS,978,2220,783
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,San Sebastián Salitrillo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,360,6006,hombres,INDIGENAS,1561,2631,1814
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Santa Rosa Guachipilín ,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2637,2940,hombres,INDIGENAS,38,1991,911
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Santiago de la Frontera,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1652,5056,hombres,INDIGENAS,2557,982,1517
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,El Porvenir,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2029,6249,hombres,INDIGENAS,1361,2958,1930
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,Masahuat,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2981,3452,hombres,INDIGENAS,1472,79,1901
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Santa Ana  ,San Antonio Pajonal,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,173,5884,hombres,INDIGENAS,1997,955,2932
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Vicente,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2561,3648,hombres,INDIGENAS,2294,1327,27
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Tecoluca,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2822,3885,hombres,INDIGENAS,1442,1886,557
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Sebastián,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1910,2651,hombres,INDIGENAS,1621,398,632
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Apastepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1789,4678,hombres,INDIGENAS,1359,1006,2313
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Esteban Catarina,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,451,6529,hombres,INDIGENAS,2457,2726,1346
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Ildefonso,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,903,4261,hombres,INDIGENAS,193,2522,1546
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Santa Clara,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,57,4086,hombres,INDIGENAS,2410,496,1180
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Lorenzo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2265,2876,hombres,INDIGENAS,335,1371,1170
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Verapaz,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,523,6953,hombres,INDIGENAS,2899,2948,1106
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Guadalupe,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2389,4989,hombres,INDIGENAS,982,2545,1462
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Santo Domingo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2432,6116,hombres,INDIGENAS,2862,1903,1351
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,San Cayetano Istepeque,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1078,6059,hombres,INDIGENAS,1874,2854,1331
Elecciones Municipales,2005,EL SALVADOR,REGION 2,San Vicente  ,Nuevo Tepetitán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1310,3835,hombres,INDIGENAS,478,2860,497
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Sonsonate,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,903,4944,hombres,INDIGENAS,279,1830,2835
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Izalco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,280,5089,hombres,INDIGENAS,1912,2828,349
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Acajutla,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2739,7586,hombres,INDIGENAS,2961,1756,2869
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Armenia,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,500,3909,hombres,INDIGENAS,393,1702,1814
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Nahuizalco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1655,4897,hombres,INDIGENAS,2857,840,1200
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Juayúa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2766,4559,hombres,INDIGENAS,1468,141,2950
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,San Julián,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2316,3309,hombres,INDIGENAS,169,2196,944
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Sonzacate,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1336,6022,hombres,INDIGENAS,2649,836,2537
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,San Antonio del Monte,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1492,5321,hombres,INDIGENAS,2430,2080,811
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Nahulingo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,832,1765,hombres,INDIGENAS,1189,195,381
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Cuisnahuat,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1420,4904,hombres,INDIGENAS,1454,2322,1128
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Santa Catarina Masahuat,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,903,7108,hombres,INDIGENAS,2987,2276,1845
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Caluco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,704,6908,hombres,INDIGENAS,2878,1161,2869
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Santa Isabel Ishuatán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,231,2832,hombres,INDIGENAS,376,731,1725
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Salcoatitán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2651,4258,hombres,INDIGENAS,1905,1386,967
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Sonsonate  ,Santo Domingo de Guzmán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2309,6254,hombres,INDIGENAS,1959,2302,1993
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Usulután,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1170,2855,hombres,INDIGENAS,210,196,2449
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Jiquilisco,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1494,4773,hombres,INDIGENAS,1524,1384,1865
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Berlín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2502,3428,hombres,INDIGENAS,1871,243,1314
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Santiago de María,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1413,4526,hombres,INDIGENAS,1091,456,2979
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Jucuapa,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1556,6305,hombres,INDIGENAS,2282,2365,1658
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Santa Elena,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,244,4988,hombres,INDIGENAS,2367,165,2456
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Jucuarán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,842,3470,hombres,INDIGENAS,969,1268,1233
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,San Agustín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2620,6043,hombres,INDIGENAS,1949,2733,1361
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Ozatlán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,170,6681,hombres,INDIGENAS,2822,2190,1669
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Estanzuelas,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2217,4729,hombres,INDIGENAS,2508,354,1867
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Mercedes Umaña,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2334,4079,hombres,INDIGENAS,2241,697,1141
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Alegría,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1214,6140,hombres,INDIGENAS,2643,1054,2443
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Concepción Batres,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,857,3072,hombres,INDIGENAS,406,2445,221
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,San Francisco Javier,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1355,6923,hombres,INDIGENAS,2704,2162,2057
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Puerto El Triunfo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1310,4861,hombres,INDIGENAS,2603,39,2219
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Tecapán,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,569,3094,hombres,INDIGENAS,386,2481,227
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,San Dionisio,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2767,3766,hombres,INDIGENAS,1519,1784,463
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Ereguayquín,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,2291,6638,hombres,INDIGENAS,1152,2748,2738
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Santa María,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1832,7021,hombres,INDIGENAS,1970,2528,2523
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,Nueva Granada,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1805,3918,hombres,INDIGENAS,2019,510,1389
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,El Triunfo,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,905,3326,hombres,INDIGENAS,1464,807,1055
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,San Buenaventura,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,838,6119,hombres,INDIGENAS,209,2986,2924
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,California,ARENA,Alianza Nac. Rep.,hombres,INDIGENAS,1132,7927,hombres,INDIGENAS,2923,2202,2802
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Teustepe,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2034,3834,hombres,INDIGENAS,577,2123,1134
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,San José de los Remates,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,710,4161,hombres,INDIGENAS,2262,303,1596
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Santa Lucía,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,305,4863,hombres,INDIGENAS,1998,2618,247
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Boaco,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2161,2137,hombres,INDIGENAS,204,320,1613
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Camoapa,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1206,3236,hombres,INDIGENAS,1028,1520,688
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,San Lorenzo ,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1192,4966,hombres,INDIGENAS,2762,1795,409
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,San Marcos,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,740,3341,hombres,INDIGENAS,747,338,2256
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Diriamba,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,771,4392,hombres,INDIGENAS,2708,1231,453
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Dolores,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2050,4980,hombres,INDIGENAS,1152,2676,1152
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Jinotepe,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2966,2818,hombres,INDIGENAS,666,1115,1037
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,El Rosario,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1279,6385,hombres,INDIGENAS,933,2793,2659
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,La Paz,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,405,3884,hombres,INDIGENAS,936,373,2575
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Santa Teresa,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,274,6054,hombres,INDIGENAS,2184,1515,2355
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,La Conquista,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2642,4939,hombres,INDIGENAS,2044,2474,421
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,El Viejo,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,835,4543,hombres,INDIGENAS,979,1521,2043
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Puerto Morazán,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2789,2887,hombres,INDIGENAS,955,1094,838
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Somotillo,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,5,5420,hombres,INDIGENAS,1772,2870,778
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Santo Tomás del Norte,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1133,7326,hombres,INDIGENAS,2453,1994,2879
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Cinco Pinos,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,87,2696,hombres,INDIGENAS,87,979,1630
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,San Pedro del Norte,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,873,6022,hombres,INDIGENAS,2975,2301,746
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,San Francisco del Norte,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1177,3967,hombres,INDIGENAS,1837,904,1226
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Corinto,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,372,3269,hombres,INDIGENAS,516,311,2442
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Villanueva,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,1029,2207,hombres,INDIGENAS,66,1885,256
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Chinandega,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,460,2598,hombres,INDIGENAS,353,1900,345
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Posoltega,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2336,6900,hombres,INDIGENAS,1929,2382,2589
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Chichigalpa,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,505,3244,hombres,INDIGENAS,1134,1497,613
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,El Realejo,FSLN,Fr. Sandinista de Lib. Nac.,hombres,INDIGENAS,2913,2710,hombres,INDIGENAS,1333,1339,38
